die,type,value,kind,system,ata_folder,map_source,probe_card,recipe,lot_id,wafer_id,total_dies,dies_tested,dies_passed,dies_failed,timestamp,step,mode,unit,die_id,switch,set_voltage,voltage,connection,instrument,row,col,status
R5C8  (X8 Y5),resistance,24.5466,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:30,Kelvin Resistance,measure,ohm,05H,,,,4A11_2B02,SMU,5,8,
R5C8  (X8 Y5),voltage,-6.19584e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:30,Kelvin Voltage (DMM),measure,V,05H,,,,2F01_4E12,DMM,5,8,
R5C9  (X9 Y5),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:33,Force Current,apply,A,05I,,,0.2275097,4A11_2B02,SMU,5,9,
R5C9  (X9 Y5),resistance,22.7508,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:33,Kelvin Resistance,measure,ohm,05I,,,,4A11_2B02,SMU,5,9,
R5C9  (X9 Y5),voltage,-5.8593e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:33,Kelvin Voltage (DMM),measure,V,05I,,,,2F01_4E12,DMM,5,9,
R5C10  (X10 Y5),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:35,Force Current,apply,A,05J,,,0.2749313,4A11_2B02,SMU,5,10,
R5C10  (X10 Y5),resistance,27.4935,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:35,Kelvin Resistance,measure,ohm,05J,,,,4A11_2B02,SMU,5,10,
R5C10  (X10 Y5),voltage,-6.9779e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:35,Kelvin Voltage (DMM),measure,V,05J,,,,2F01_4E12,DMM,5,10,
R5C11  (X11 Y5),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:37,Force Current,apply,A,05K,,,0.2746669,4A11_2B02,SMU,5,11,
R5C11  (X11 Y5),resistance,27.4657,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:37,Kelvin Resistance,measure,ohm,05K,,,,4A11_2B02,SMU,5,11,
R5C11  (X11 Y5),voltage,-7.00552e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:37,Kelvin Voltage (DMM),measure,V,05K,,,,2F01_4E12,DMM,5,11,
R5C12  (X12 Y5),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:39,Force Current,apply,A,05L,,,0.2286908,4A11_2B02,SMU,5,12,
R5C12  (X12 Y5),resistance,22.869,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:39,Kelvin Resistance,measure,ohm,05L,,,,4A11_2B02,SMU,5,12,
R5C12  (X12 Y5),voltage,-5.90712e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:39,Kelvin Voltage (DMM),measure,V,05L,,,,2F01_4E12,DMM,5,12,
R5C13  (X13 Y5),current,0.00999985,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:41,Force Current,apply,A,05M,,,0.2076716,4A11_2B02,SMU,5,13,
R5C13  (X13 Y5),resistance,20.7674,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:41,Kelvin Resistance,measure,ohm,05M,,,,4A11_2B02,SMU,5,13,
R5C13  (X13 Y5),voltage,-5.25678e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:41,Kelvin Voltage (DMM),measure,V,05M,,,,2F01_4E12,DMM,5,13,
R5C14  (X14 Y5),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:44,Force Current,apply,A,05N,,,0.2155092,4A11_2B02,SMU,5,14,
R5C14  (X14 Y5),resistance,21.5512,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:44,Kelvin Resistance,measure,ohm,05N,,,,4A11_2B02,SMU,5,14,
R5C14  (X14 Y5),voltage,-5.61829e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:44,Kelvin Voltage (DMM),measure,V,05N,,,,2F01_4E12,DMM,5,14,
R5C15  (X15 Y5),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:46,Force Current,apply,A,05O,,,0.2012454,4A11_2B02,SMU,5,15,
R5C15  (X15 Y5),resistance,20.1245,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:46,Kelvin Resistance,measure,ohm,05O,,,,4A11_2B02,SMU,5,15,
R5C15  (X15 Y5),voltage,-5.26134e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:46,Kelvin Voltage (DMM),measure,V,05O,,,,2F01_4E12,DMM,5,15,
R5C16  (X16 Y5),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-02 16:06:49,Force Current,apply,A,05P,,,0.2127895,4A11_2B02,SMU,5,16,
R5C16  (X16 Y5),resistance,21.2798,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-02 16:06:49,Kelvin Resistance,measure,ohm,05P,,,,4A11_2B02,SMU,5,16,
R5C16  (X16 Y5),voltage,-6.40046e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-02 16:06:49,Kelvin Voltage (DMM),measure,V,05P,,,,2F01_4E12,DMM,5,16,
R6C3  (X3 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:48,Force Current,apply,A,06C,,,0.210679,4A11_2B02,SMU,6,3,
R6C3  (X3 Y6),resistance,21.0677,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:48,Kelvin Resistance,measure,ohm,06C,,,,4A11_2B02,SMU,6,3,
R6C3  (X3 Y6),voltage,-5.32684e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:48,Kelvin Voltage (DMM),measure,V,06C,,,,2F01_4E12,DMM,6,3,
R6C4  (X4 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:50,Force Current,apply,A,06D,,,0.2311567,4A11_2B02,SMU,6,4,
R6C4  (X4 Y6),resistance,23.1153,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:50,Kelvin Resistance,measure,ohm,06D,,,,4A11_2B02,SMU,6,4,
R6C4  (X4 Y6),voltage,-5.91204e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:50,Kelvin Voltage (DMM),measure,V,06D,,,,2F01_4E12,DMM,6,4,
R6C5  (X5 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:53,Force Current,apply,A,06E,,,0.2237863,4A11_2B02,SMU,6,5,
R6C5  (X5 Y6),resistance,22.379,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:53,Kelvin Resistance,measure,ohm,06E,,,,4A11_2B02,SMU,6,5,
R6C5  (X5 Y6),voltage,-5.68479e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:53,Kelvin Voltage (DMM),measure,V,06E,,,,2F01_4E12,DMM,6,5,
R6C6  (X6 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:55,Force Current,apply,A,06F,,,0.2106268,4A11_2B02,SMU,6,6,
R6C6  (X6 Y6),resistance,21.0627,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:55,Kelvin Resistance,measure,ohm,06F,,,,4A11_2B02,SMU,6,6,
R6C6  (X6 Y6),voltage,-5.34989e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:55,Kelvin Voltage (DMM),measure,V,06F,,,,2F01_4E12,DMM,6,6,
R6C7  (X7 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:57,Force Current,apply,A,06G,,,0.2217972,4A11_2B02,SMU,6,7,
R6C7  (X7 Y6),resistance,22.1797,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:57,Kelvin Resistance,measure,ohm,06G,,,,4A11_2B02,SMU,6,7,
R6C7  (X7 Y6),voltage,-5.75217e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:57,Kelvin Voltage (DMM),measure,V,06G,,,,2F01_4E12,DMM,6,7,
R6C8  (X8 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:59,Force Current,apply,A,06H,,,0.2296942,4A11_2B02,SMU,6,8,
R6C8  (X8 Y6),resistance,22.9698,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:59,Kelvin Resistance,measure,ohm,06H,,,,4A11_2B02,SMU,6,8,
R6C8  (X8 Y6),voltage,-6.04074e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:20:59,Kelvin Voltage (DMM),measure,V,06H,,,,2F01_4E12,DMM,6,8,
R6C9  (X9 Y6),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:01,Force Current,apply,A,06I,,,0.2109583,4A11_2B02,SMU,6,9,
R6C9  (X9 Y6),resistance,21.0952,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:01,Kelvin Resistance,measure,ohm,06I,,,,4A11_2B02,SMU,6,9,
R6C9  (X9 Y6),voltage,-5.5011e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:01,Kelvin Voltage (DMM),measure,V,06I,,,,2F01_4E12,DMM,6,9,
R6C10  (X10 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:04,Force Current,apply,A,06J,,,0.2342403,4A11_2B02,SMU,6,10,
R6C10  (X10 Y6),resistance,23.4234,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:04,Kelvin Resistance,measure,ohm,06J,,,,4A11_2B02,SMU,6,10,
R6C10  (X10 Y6),voltage,-6.20283e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:04,Kelvin Voltage (DMM),measure,V,06J,,,,2F01_4E12,DMM,6,10,
R6C11  (X11 Y6),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:06,Force Current,apply,A,06K,,,0.2501228,4A11_2B02,SMU,6,11,
R6C11  (X11 Y6),resistance,25.0123,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:06,Kelvin Resistance,measure,ohm,06K,,,,4A11_2B02,SMU,6,11,
R6C11  (X11 Y6),voltage,-6.64173e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:06,Kelvin Voltage (DMM),measure,V,06K,,,,2F01_4E12,DMM,6,11,
R6C12  (X12 Y6),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:08,Force Current,apply,A,06L,,,0.2389763,4A11_2B02,SMU,6,12,
R6C12  (X12 Y6),resistance,23.8975,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:08,Kelvin Resistance,measure,ohm,06L,,,,4A11_2B02,SMU,6,12,
R6C12  (X12 Y6),voltage,-6.346e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:08,Kelvin Voltage (DMM),measure,V,06L,,,,2F01_4E12,DMM,6,12,
R6C13  (X13 Y6),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:10,Force Current,apply,A,06M,,,0.2368509,4A11_2B02,SMU,6,13,
R6C13  (X13 Y6),resistance,23.6858,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:10,Kelvin Resistance,measure,ohm,06M,,,,4A11_2B02,SMU,6,13,
R6C13  (X13 Y6),voltage,-6.24001e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:10,Kelvin Voltage (DMM),measure,V,06M,,,,2F01_4E12,DMM,6,13,
R6C14  (X14 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:12,Force Current,apply,A,06N,,,0.2142345,4A11_2B02,SMU,6,14,
R6C14  (X14 Y6),resistance,21.4241,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:12,Kelvin Resistance,measure,ohm,06N,,,,4A11_2B02,SMU,6,14,
R6C14  (X14 Y6),voltage,-5.68147e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:12,Kelvin Voltage (DMM),measure,V,06N,,,,2F01_4E12,DMM,6,14,
R6C15  (X15 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:15,Force Current,apply,A,06O,,,0.2131112,4A11_2B02,SMU,6,15,
R6C15  (X15 Y6),resistance,21.3109,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:15,Kelvin Resistance,measure,ohm,06O,,,,4A11_2B02,SMU,6,15,
R6C15  (X15 Y6),voltage,-5.61411e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:15,Kelvin Voltage (DMM),measure,V,06O,,,,2F01_4E12,DMM,6,15,
R6C16  (X16 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:17,Force Current,apply,A,06P,,,0.1987518,4A11_2B02,SMU,6,16,
R6C16  (X16 Y6),resistance,19.8758,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:17,Kelvin Resistance,measure,ohm,06P,,,,4A11_2B02,SMU,6,16,
R6C16  (X16 Y6),voltage,-2.85113e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:17,Kelvin Voltage (DMM),measure,V,06P,,,,2F01_4E12,DMM,6,16,
R7C2  (X2 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:19,Force Current,apply,A,07B,,,0.2040672,4A11_2B02,SMU,7,2,
R7C2  (X2 Y7),resistance,20.4068,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:19,Kelvin Resistance,measure,ohm,07B,,,,4A11_2B02,SMU,7,2,
R7C2  (X2 Y7),voltage,-5.0679e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:19,Kelvin Voltage (DMM),measure,V,07B,,,,2F01_4E12,DMM,7,2,
R7C3  (X3 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:22,Force Current,apply,A,07C,,,0.2207951,4A11_2B02,SMU,7,3,
R7C3  (X3 Y7),resistance,22.0798,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:22,Kelvin Resistance,measure,ohm,07C,,,,4A11_2B02,SMU,7,3,
R7C3  (X3 Y7),voltage,-5.55392e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:22,Kelvin Voltage (DMM),measure,V,07C,,,,2F01_4E12,DMM,7,3,
R7C4  (X4 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:24,Force Current,apply,A,07D,,,0.2281679,4A11_2B02,SMU,7,4,
R7C4  (X4 Y7),resistance,22.8172,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:24,Kelvin Resistance,measure,ohm,07D,,,,4A11_2B02,SMU,7,4,
R7C4  (X4 Y7),voltage,-5.75928e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:24,Kelvin Voltage (DMM),measure,V,07D,,,,2F01_4E12,DMM,7,4,
R7C5  (X5 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:26,Force Current,apply,A,07E,,,0.2128199,4A11_2B02,SMU,7,5,
R7C5  (X5 Y7),resistance,21.2825,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:26,Kelvin Resistance,measure,ohm,07E,,,,4A11_2B02,SMU,7,5,
R7C5  (X5 Y7),voltage,-5.32492e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:26,Kelvin Voltage (DMM),measure,V,07E,,,,2F01_4E12,DMM,7,5,
R7C6  (X6 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:28,Force Current,apply,A,07F,,,0.217923,4A11_2B02,SMU,7,6,
R7C6  (X6 Y7),resistance,21.7929,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:28,Kelvin Resistance,measure,ohm,07F,,,,4A11_2B02,SMU,7,6,
R7C6  (X6 Y7),voltage,-5.52357e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:28,Kelvin Voltage (DMM),measure,V,07F,,,,2F01_4E12,DMM,7,6,
R7C7  (X7 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:30,Force Current,apply,A,07G,,,0.2178642,4A11_2B02,SMU,7,7,
R7C7  (X7 Y7),resistance,21.7867,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:30,Kelvin Resistance,measure,ohm,07G,,,,4A11_2B02,SMU,7,7,
R7C7  (X7 Y7),voltage,-5.63527e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:30,Kelvin Voltage (DMM),measure,V,07G,,,,2F01_4E12,DMM,7,7,
R7C8  (X8 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:33,Force Current,apply,A,07H,,,0.2190514,4A11_2B02,SMU,7,8,
R7C8  (X8 Y7),resistance,21.9053,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:33,Kelvin Resistance,measure,ohm,07H,,,,4A11_2B02,SMU,7,8,
R7C8  (X8 Y7),voltage,-5.73632e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:33,Kelvin Voltage (DMM),measure,V,07H,,,,2F01_4E12,DMM,7,8,
R7C9  (X9 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:35,Force Current,apply,A,07I,,,0.2677896,4A11_2B02,SMU,7,9,
R7C9  (X9 Y7),resistance,26.7787,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:35,Kelvin Resistance,measure,ohm,07I,,,,4A11_2B02,SMU,7,9,
R7C9  (X9 Y7),voltage,-6.92475e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:35,Kelvin Voltage (DMM),measure,V,07I,,,,2F01_4E12,DMM,7,9,
R7C10  (X10 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:37,Force Current,apply,A,07J,,,0.2513613,4A11_2B02,SMU,7,10,
R7C10  (X10 Y7),resistance,25.1352,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:37,Kelvin Resistance,measure,ohm,07J,,,,4A11_2B02,SMU,7,10,
R7C10  (X10 Y7),voltage,-6.61187e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:37,Kelvin Voltage (DMM),measure,V,07J,,,,2F01_4E12,DMM,7,10,
R7C11  (X11 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:39,Force Current,apply,A,07K,,,0.2554401,4A11_2B02,SMU,7,11,
R7C11  (X11 Y7),resistance,25.5438,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:39,Kelvin Resistance,measure,ohm,07K,,,,4A11_2B02,SMU,7,11,
R7C11  (X11 Y7),voltage,-6.71059e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:39,Kelvin Voltage (DMM),measure,V,07K,,,,2F01_4E12,DMM,7,11,
R7C12  (X12 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:41,Force Current,apply,A,07L,,,0.2612306,4A11_2B02,SMU,7,12,
R7C12  (X12 Y7),resistance,26.1218,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:41,Kelvin Resistance,measure,ohm,07L,,,,4A11_2B02,SMU,7,12,
R7C12  (X12 Y7),voltage,-6.86022e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:41,Kelvin Voltage (DMM),measure,V,07L,,,,2F01_4E12,DMM,7,12,
R7C13  (X13 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:44,Force Current,apply,A,07M,,,0.2146787,4A11_2B02,SMU,7,13,
R7C13  (X13 Y7),resistance,21.4682,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:44,Kelvin Resistance,measure,ohm,07M,,,,4A11_2B02,SMU,7,13,
R7C13  (X13 Y7),voltage,-5.71163e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:44,Kelvin Voltage (DMM),measure,V,07M,,,,2F01_4E12,DMM,7,13,
R7C14  (X14 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:46,Force Current,apply,A,07N,,,0.227888,4A11_2B02,SMU,7,14,
R7C14  (X14 Y7),resistance,22.7895,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:46,Kelvin Resistance,measure,ohm,07N,,,,4A11_2B02,SMU,7,14,
R7C14  (X14 Y7),voltage,-6.08681e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:46,Kelvin Voltage (DMM),measure,V,07N,,,,2F01_4E12,DMM,7,14,
R7C15  (X15 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:48,Force Current,apply,A,07O,,,0.2090034,4A11_2B02,SMU,7,15,
R7C15  (X15 Y7),resistance,20.9003,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:48,Kelvin Resistance,measure,ohm,07O,,,,4A11_2B02,SMU,7,15,
R7C15  (X15 Y7),voltage,-5.50246e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:48,Kelvin Voltage (DMM),measure,V,07O,,,,2F01_4E12,DMM,7,15,
R7C16  (X16 Y7),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:50,Force Current,apply,A,07P,,,0.1931123,4A11_2B02,SMU,7,16,
R7C16  (X16 Y7),resistance,19.3116,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:50,Kelvin Resistance,measure,ohm,07P,,,,4A11_2B02,SMU,7,16,
R7C16  (X16 Y7),voltage,-2.67514e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:50,Kelvin Voltage (DMM),measure,V,07P,,,,2F01_4E12,DMM,7,16,
R7C17  (X17 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:52,Force Current,apply,A,07Q,,,0.2310929,4A11_2B02,SMU,7,17,
R7C17  (X17 Y7),resistance,23.1085,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:52,Kelvin Resistance,measure,ohm,07Q,,,,4A11_2B02,SMU,7,17,
R7C17  (X17 Y7),voltage,-6.14403e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:52,Kelvin Voltage (DMM),measure,V,07Q,,,,2F01_4E12,DMM,7,17,
R8C2  (X2 Y8),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:55,Force Current,apply,A,08B,,,0.2117705,4A11_2B02,SMU,8,2,
R8C2  (X2 Y8),resistance,21.1775,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:55,Kelvin Resistance,measure,ohm,08B,,,,4A11_2B02,SMU,8,2,
R8C2  (X2 Y8),voltage,-5.37202e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:55,Kelvin Voltage (DMM),measure,V,08B,,,,2F01_4E12,DMM,8,2,
R8C3  (X3 Y8),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:57,Force Current,apply,A,08C,,,0.2207233,4A11_2B02,SMU,8,3,
R8C3  (X3 Y8),resistance,22.0732,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:57,Kelvin Resistance,measure,ohm,08C,,,,4A11_2B02,SMU,8,3,
R8C3  (X3 Y8),voltage,-5.59241e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:21:57,Kelvin Voltage (DMM),measure,V,08C,,,,2F01_4E12,DMM,8,3,
R8C4  (X4 Y8),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:22:00,Force Current,apply,A,08D,,,0.220809,4A11_2B02,SMU,8,4,
R8C4  (X4 Y8),resistance,22.0813,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:22:00,Kelvin Resistance,measure,ohm,08D,,,,4A11_2B02,SMU,8,4,
R8C4  (X4 Y8),voltage,-5.48775e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:22:00,Kelvin Voltage (DMM),measure,V,08D,,,,2F01_4E12,DMM,8,4,
R8C5  (X5 Y8),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:22:02,Force Current,apply,A,08E,,,0.2117637,4A11_2B02,SMU,8,5,
