die,type,value,kind,system,ata_folder,map_source,probe_card,recipe,lot_id,wafer_id,total_dies,dies_tested,dies_passed,dies_failed,timestamp,step,mode,unit,die_id,switch,set_voltage,voltage,connection,instrument,row,col,status
R5C8  (X8 Y5),resistance,21.8291,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:32,Kelvin Resistance,measure,ohm,05H,,,,4A11_2B02,SMU,5,8,
R5C8  (X8 Y5),voltage,-6.25349e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:32,Kelvin Voltage (DMM),measure,V,05H,,,,2F01_4E12,DMM,5,8,
R5C9  (X9 Y5),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:36,Force Current,apply,A,05I,,,0.2346806,4A11_2B02,SMU,5,9,
R5C9  (X9 Y5),resistance,23.4682,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:36,Kelvin Resistance,measure,ohm,05I,,,,4A11_2B02,SMU,5,9,
R5C9  (X9 Y5),voltage,-6.68815e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:36,Kelvin Voltage (DMM),measure,V,05I,,,,2F01_4E12,DMM,5,9,
R5C10  (X10 Y5),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:41,Force Current,apply,A,05J,,,0.2453218,4A11_2B02,SMU,5,10,
R5C10  (X10 Y5),resistance,24.5326,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:41,Kelvin Resistance,measure,ohm,05J,,,,4A11_2B02,SMU,5,10,
R5C10  (X10 Y5),voltage,-7.01744e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:41,Kelvin Voltage (DMM),measure,V,05J,,,,2F01_4E12,DMM,5,10,
R5C11  (X11 Y5),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:46,Force Current,apply,A,05K,,,0.2098905,4A11_2B02,SMU,5,11,
R5C11  (X11 Y5),resistance,20.9895,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:46,Kelvin Resistance,measure,ohm,05K,,,,4A11_2B02,SMU,5,11,
R5C11  (X11 Y5),voltage,-6.02355e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:46,Kelvin Voltage (DMM),measure,V,05K,,,,2F01_4E12,DMM,5,11,
R5C12  (X12 Y5),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:50,Force Current,apply,A,05L,,,0.2168253,4A11_2B02,SMU,5,12,
R5C12  (X12 Y5),resistance,21.6824,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:50,Kelvin Resistance,measure,ohm,05L,,,,4A11_2B02,SMU,5,12,
R5C12  (X12 Y5),voltage,-6.13741e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:50,Kelvin Voltage (DMM),measure,V,05L,,,,2F01_4E12,DMM,5,12,
R5C13  (X13 Y5),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:55,Force Current,apply,A,05M,,,0.2092057,4A11_2B02,SMU,5,13,
R5C13  (X13 Y5),resistance,20.9211,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:55,Kelvin Resistance,measure,ohm,05M,,,,4A11_2B02,SMU,5,13,
R5C13  (X13 Y5),voltage,-6.09206e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:39:55,Kelvin Voltage (DMM),measure,V,05M,,,,2F01_4E12,DMM,5,13,
R5C14  (X14 Y5),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:00,Force Current,apply,A,05N,,,0.2156812,4A11_2B02,SMU,5,14,
R5C14  (X14 Y5),resistance,21.5685,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:00,Kelvin Resistance,measure,ohm,05N,,,,4A11_2B02,SMU,5,14,
R5C14  (X14 Y5),voltage,-6.1564e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:00,Kelvin Voltage (DMM),measure,V,05N,,,,2F01_4E12,DMM,5,14,
R5C15  (X15 Y5),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:04,Force Current,apply,A,05O,,,0.2129567,4A11_2B02,SMU,5,15,
R5C15  (X15 Y5),resistance,21.2963,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:04,Kelvin Resistance,measure,ohm,05O,,,,4A11_2B02,SMU,5,15,
R5C15  (X15 Y5),voltage,-6.06062e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:04,Kelvin Voltage (DMM),measure,V,05O,,,,2F01_4E12,DMM,5,15,
R5C16  (X16 Y5),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-02 16:10:42,Force Current,apply,A,05P,,,0.180809,4A11_2B02,SMU,5,16,
R5C16  (X16 Y5),resistance,18.0809,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-02 16:10:42,Kelvin Resistance,measure,ohm,05P,,,,4A11_2B02,SMU,5,16,
R5C16  (X16 Y5),voltage,-3.05538e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-02 16:10:42,Kelvin Voltage (DMM),measure,V,05P,,,,2F01_4E12,DMM,5,16,
R6C3  (X3 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:09,Force Current,apply,A,06C,,,0.1858994,4A11_2B02,SMU,6,3,
R6C3  (X3 Y6),resistance,18.5904,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:09,Kelvin Resistance,measure,ohm,06C,,,,4A11_2B02,SMU,6,3,
R6C3  (X3 Y6),voltage,-3.01337e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:09,Kelvin Voltage (DMM),measure,V,06C,,,,2F01_4E12,DMM,6,3,
R6C4  (X4 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:14,Force Current,apply,A,06D,,,0.2054942,4A11_2B02,SMU,6,4,
R6C4  (X4 Y6),resistance,20.5493,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:14,Kelvin Resistance,measure,ohm,06D,,,,4A11_2B02,SMU,6,4,
R6C4  (X4 Y6),voltage,-5.82688e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:14,Kelvin Voltage (DMM),measure,V,06D,,,,2F01_4E12,DMM,6,4,
R6C5  (X5 Y6),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:19,Force Current,apply,A,06E,,,0.2278942,4A11_2B02,SMU,6,5,
R6C5  (X5 Y6),resistance,22.7887,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:19,Kelvin Resistance,measure,ohm,06E,,,,4A11_2B02,SMU,6,5,
R6C5  (X5 Y6),voltage,-6.37162e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:19,Kelvin Voltage (DMM),measure,V,06E,,,,2F01_4E12,DMM,6,5,
R6C6  (X6 Y6),current,0.00999981,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:23,Force Current,apply,A,06F,,,0.1986911,4A11_2B02,SMU,6,6,
R6C6  (X6 Y6),resistance,19.8691,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:23,Kelvin Resistance,measure,ohm,06F,,,,4A11_2B02,SMU,6,6,
R6C6  (X6 Y6),voltage,-3.25241e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:23,Kelvin Voltage (DMM),measure,V,06F,,,,2F01_4E12,DMM,6,6,
R6C7  (X7 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:28,Force Current,apply,A,06G,,,0.2160555,4A11_2B02,SMU,6,7,
R6C7  (X7 Y6),resistance,21.6058,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:28,Kelvin Resistance,measure,ohm,06G,,,,4A11_2B02,SMU,6,7,
R6C7  (X7 Y6),voltage,-6.021e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:28,Kelvin Voltage (DMM),measure,V,06G,,,,2F01_4E12,DMM,6,7,
R6C8  (X8 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:33,Force Current,apply,A,06H,,,0.2076352,4A11_2B02,SMU,6,8,
R6C8  (X8 Y6),resistance,20.7634,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:33,Kelvin Resistance,measure,ohm,06H,,,,4A11_2B02,SMU,6,8,
R6C8  (X8 Y6),voltage,-5.85582e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:33,Kelvin Voltage (DMM),measure,V,06H,,,,2F01_4E12,DMM,6,8,
R6C9  (X9 Y6),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:37,Force Current,apply,A,06I,,,0.2275135,4A11_2B02,SMU,6,9,
R6C9  (X9 Y6),resistance,22.7522,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:37,Kelvin Resistance,measure,ohm,06I,,,,4A11_2B02,SMU,6,9,
R6C9  (X9 Y6),voltage,-6.38572e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:37,Kelvin Voltage (DMM),measure,V,06I,,,,2F01_4E12,DMM,6,9,
R6C10  (X10 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:42,Force Current,apply,A,06J,,,0.2214846,4A11_2B02,SMU,6,10,
R6C10  (X10 Y6),resistance,22.1483,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:42,Kelvin Resistance,measure,ohm,06J,,,,4A11_2B02,SMU,6,10,
R6C10  (X10 Y6),voltage,-6.21357e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:42,Kelvin Voltage (DMM),measure,V,06J,,,,2F01_4E12,DMM,6,10,
R6C11  (X11 Y6),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:47,Force Current,apply,A,06K,,,0.2638488,4A11_2B02,SMU,6,11,
R6C11  (X11 Y6),resistance,26.3845,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:47,Kelvin Resistance,measure,ohm,06K,,,,4A11_2B02,SMU,6,11,
R6C11  (X11 Y6),voltage,-7.10036e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:47,Kelvin Voltage (DMM),measure,V,06K,,,,2F01_4E12,DMM,6,11,
R6C12  (X12 Y6),current,0.00999985,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:51,Force Current,apply,A,06L,,,0.2187566,4A11_2B02,SMU,6,12,
R6C12  (X12 Y6),resistance,21.8759,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:51,Kelvin Resistance,measure,ohm,06L,,,,4A11_2B02,SMU,6,12,
R6C12  (X12 Y6),voltage,-6.11926e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:51,Kelvin Voltage (DMM),measure,V,06L,,,,2F01_4E12,DMM,6,12,
R6C13  (X13 Y6),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:56,Force Current,apply,A,06M,,,0.2137598,4A11_2B02,SMU,6,13,
R6C13  (X13 Y6),resistance,21.3758,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:56,Kelvin Resistance,measure,ohm,06M,,,,4A11_2B02,SMU,6,13,
R6C13  (X13 Y6),voltage,-5.92752e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:40:56,Kelvin Voltage (DMM),measure,V,06M,,,,2F01_4E12,DMM,6,13,
R6C14  (X14 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:00,Force Current,apply,A,06N,,,0.2092806,4A11_2B02,SMU,6,14,
R6C14  (X14 Y6),resistance,20.9287,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:00,Kelvin Resistance,measure,ohm,06N,,,,4A11_2B02,SMU,6,14,
R6C14  (X14 Y6),voltage,-5.80071e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:00,Kelvin Voltage (DMM),measure,V,06N,,,,2F01_4E12,DMM,6,14,
R6C15  (X15 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:05,Force Current,apply,A,06O,,,0.2275049,4A11_2B02,SMU,6,15,
R6C15  (X15 Y6),resistance,22.7507,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:05,Kelvin Resistance,measure,ohm,06O,,,,4A11_2B02,SMU,6,15,
R6C15  (X15 Y6),voltage,-6.28959e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:05,Kelvin Voltage (DMM),measure,V,06O,,,,2F01_4E12,DMM,6,15,
R6C16  (X16 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:10,Force Current,apply,A,06P,,,0.1808797,4A11_2B02,SMU,6,16,
R6C16  (X16 Y6),resistance,18.0883,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:10,Kelvin Resistance,measure,ohm,06P,,,,4A11_2B02,SMU,6,16,
R6C16  (X16 Y6),voltage,-2.76583e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:10,Kelvin Voltage (DMM),measure,V,06P,,,,2F01_4E12,DMM,6,16,
R7C2  (X2 Y7),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:15,Force Current,apply,A,07B,,,0.1728346,4A11_2B02,SMU,7,2,
R7C2  (X2 Y7),resistance,17.2837,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:15,Kelvin Resistance,measure,ohm,07B,,,,4A11_2B02,SMU,7,2,
R7C2  (X2 Y7),voltage,-2.5578e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:15,Kelvin Voltage (DMM),measure,V,07B,,,,2F01_4E12,DMM,7,2,
R7C3  (X3 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:19,Force Current,apply,A,07C,,,0.2003661,4A11_2B02,SMU,7,3,
R7C3  (X3 Y7),resistance,20.0374,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:19,Kelvin Resistance,measure,ohm,07C,,,,4A11_2B02,SMU,7,3,
R7C3  (X3 Y7),voltage,-5.48285e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:19,Kelvin Voltage (DMM),measure,V,07C,,,,2F01_4E12,DMM,7,3,
R7C4  (X4 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:24,Force Current,apply,A,07D,,,0.2317718,4A11_2B02,SMU,7,4,
R7C4  (X4 Y7),resistance,23.1778,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:24,Kelvin Resistance,measure,ohm,07D,,,,4A11_2B02,SMU,7,4,
R7C4  (X4 Y7),voltage,-6.40386e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:24,Kelvin Voltage (DMM),measure,V,07D,,,,2F01_4E12,DMM,7,4,
R7C5  (X5 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:29,Force Current,apply,A,07E,,,0.2348278,4A11_2B02,SMU,7,5,
R7C5  (X5 Y7),resistance,23.482,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:29,Kelvin Resistance,measure,ohm,07E,,,,4A11_2B02,SMU,7,5,
R7C5  (X5 Y7),voltage,-6.39746e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:29,Kelvin Voltage (DMM),measure,V,07E,,,,2F01_4E12,DMM,7,5,
R7C6  (X6 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:33,Force Current,apply,A,07F,,,0.2307512,4A11_2B02,SMU,7,6,
R7C6  (X6 Y7),resistance,23.0746,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:33,Kelvin Resistance,measure,ohm,07F,,,,4A11_2B02,SMU,7,6,
R7C6  (X6 Y7),voltage,-6.31573e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:33,Kelvin Voltage (DMM),measure,V,07F,,,,2F01_4E12,DMM,7,6,
R7C7  (X7 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:38,Force Current,apply,A,07G,,,0.205599,4A11_2B02,SMU,7,7,
R7C7  (X7 Y7),resistance,20.5598,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:38,Kelvin Resistance,measure,ohm,07G,,,,4A11_2B02,SMU,7,7,
R7C7  (X7 Y7),voltage,-5.66952e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:38,Kelvin Voltage (DMM),measure,V,07G,,,,2F01_4E12,DMM,7,7,
R7C8  (X8 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:43,Force Current,apply,A,07H,,,0.2224256,4A11_2B02,SMU,7,8,
R7C8  (X8 Y7),resistance,22.2432,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:43,Kelvin Resistance,measure,ohm,07H,,,,4A11_2B02,SMU,7,8,
R7C8  (X8 Y7),voltage,-6.16343e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:43,Kelvin Voltage (DMM),measure,V,07H,,,,2F01_4E12,DMM,7,8,
R7C9  (X9 Y7),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:47,Force Current,apply,A,07I,,,0.2361421,4A11_2B02,SMU,7,9,
R7C9  (X9 Y7),resistance,23.6155,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:47,Kelvin Resistance,measure,ohm,07I,,,,4A11_2B02,SMU,7,9,
R7C9  (X9 Y7),voltage,-6.55957e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:47,Kelvin Voltage (DMM),measure,V,07I,,,,2F01_4E12,DMM,7,9,
R7C10  (X10 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:52,Force Current,apply,A,07J,,,0.2434695,4A11_2B02,SMU,7,10,
R7C10  (X10 Y7),resistance,24.3464,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:52,Kelvin Resistance,measure,ohm,07J,,,,4A11_2B02,SMU,7,10,
R7C10  (X10 Y7),voltage,-6.59708e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:52,Kelvin Voltage (DMM),measure,V,07J,,,,2F01_4E12,DMM,7,10,
R7C11  (X11 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:57,Force Current,apply,A,07K,,,0.2288537,4A11_2B02,SMU,7,11,
R7C11  (X11 Y7),resistance,22.8861,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:57,Kelvin Resistance,measure,ohm,07K,,,,4A11_2B02,SMU,7,11,
R7C11  (X11 Y7),voltage,-6.29865e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:41:57,Kelvin Voltage (DMM),measure,V,07K,,,,2F01_4E12,DMM,7,11,
R7C12  (X12 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:01,Force Current,apply,A,07L,,,0.2266978,4A11_2B02,SMU,7,12,
R7C12  (X12 Y7),resistance,22.6704,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:01,Kelvin Resistance,measure,ohm,07L,,,,4A11_2B02,SMU,7,12,
R7C12  (X12 Y7),voltage,-6.24002e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:01,Kelvin Voltage (DMM),measure,V,07L,,,,2F01_4E12,DMM,7,12,
R7C13  (X13 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:06,Force Current,apply,A,07M,,,0.2193687,4A11_2B02,SMU,7,13,
R7C13  (X13 Y7),resistance,21.9362,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:06,Kelvin Resistance,measure,ohm,07M,,,,4A11_2B02,SMU,7,13,
R7C13  (X13 Y7),voltage,-6.00653e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:06,Kelvin Voltage (DMM),measure,V,07M,,,,2F01_4E12,DMM,7,13,
R7C14  (X14 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:10,Force Current,apply,A,07N,,,0.222523,4A11_2B02,SMU,7,14,
R7C14  (X14 Y7),resistance,22.2536,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:10,Kelvin Resistance,measure,ohm,07N,,,,4A11_2B02,SMU,7,14,
R7C14  (X14 Y7),voltage,-6.06559e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:10,Kelvin Voltage (DMM),measure,V,07N,,,,2F01_4E12,DMM,7,14,
R7C15  (X15 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:15,Force Current,apply,A,07O,,,0.2221813,4A11_2B02,SMU,7,15,
R7C15  (X15 Y7),resistance,22.2184,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:15,Kelvin Resistance,measure,ohm,07O,,,,4A11_2B02,SMU,7,15,
R7C15  (X15 Y7),voltage,-6.13552e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:15,Kelvin Voltage (DMM),measure,V,07O,,,,2F01_4E12,DMM,7,15,
R7C16  (X16 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:20,Force Current,apply,A,07P,,,0.2051387,4A11_2B02,SMU,7,16,
R7C16  (X16 Y7),resistance,20.5144,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:20,Kelvin Resistance,measure,ohm,07P,,,,4A11_2B02,SMU,7,16,
R7C16  (X16 Y7),voltage,-5.61705e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:20,Kelvin Voltage (DMM),measure,V,07P,,,,2F01_4E12,DMM,7,16,
R7C17  (X17 Y7),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:24,Force Current,apply,A,07Q,,,0.1920733,4A11_2B02,SMU,7,17,
R7C17  (X17 Y7),resistance,19.2079,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:24,Kelvin Resistance,measure,ohm,07Q,,,,4A11_2B02,SMU,7,17,
R7C17  (X17 Y7),voltage,-3.0405e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:24,Kelvin Voltage (DMM),measure,V,07Q,,,,2F01_4E12,DMM,7,17,
R8C2  (X2 Y8),current,0.00999981,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:30,Force Current,apply,A,08B,,,0.1804618,4A11_2B02,SMU,8,2,
R8C2  (X2 Y8),resistance,18.0467,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:30,Kelvin Resistance,measure,ohm,08B,,,,4A11_2B02,SMU,8,2,
R8C2  (X2 Y8),voltage,-2.70417e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:30,Kelvin Voltage (DMM),measure,V,08B,,,,2F01_4E12,DMM,8,2,
R8C3  (X3 Y8),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:34,Force Current,apply,A,08C,,,0.2056842,4A11_2B02,SMU,8,3,
R8C3  (X3 Y8),resistance,20.5688,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:34,Kelvin Resistance,measure,ohm,08C,,,,4A11_2B02,SMU,8,3,
R8C3  (X3 Y8),voltage,-5.62337e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:34,Kelvin Voltage (DMM),measure,V,08C,,,,2F01_4E12,DMM,8,3,
R8C4  (X4 Y8),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:39,Force Current,apply,A,08D,,,0.225156,4A11_2B02,SMU,8,4,
R8C4  (X4 Y8),resistance,22.5163,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:39,Kelvin Resistance,measure,ohm,08D,,,,4A11_2B02,SMU,8,4,
R8C4  (X4 Y8),voltage,-6.15621e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:39,Kelvin Voltage (DMM),measure,V,08D,,,,2F01_4E12,DMM,8,4,
R8C5  (X5 Y8),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 16:42:44,Force Current,apply,A,08E,,,0.2073356,4A11_2B02,SMU,8,5,
