die,type,value,kind,system,ata_folder,map_source,probe_card,recipe,lot_id,wafer_id,total_dies,dies_tested,dies_passed,dies_failed,timestamp,step,mode,unit,die_id,switch,set_voltage,voltage,connection,instrument,row,col,status
R5C8  (X8 Y5),resistance,19.6821,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:29,Kelvin Resistance,measure,ohm,05H,,,,4A11_2B02,SMU,5,8,
R5C8  (X8 Y5),voltage,-2.92015e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:29,Kelvin Voltage (DMM),measure,V,05H,,,,2F01_4E12,DMM,5,8,
R5C9  (X9 Y5),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:31,Force Current,apply,A,05I,,,0.2028526,4A11_2B02,SMU,5,9,
R5C9  (X9 Y5),resistance,20.2855,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:31,Kelvin Resistance,measure,ohm,05I,,,,4A11_2B02,SMU,5,9,
R5C9  (X9 Y5),voltage,-5.44347e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:31,Kelvin Voltage (DMM),measure,V,05I,,,,2F01_4E12,DMM,5,9,
R5C10  (X10 Y5),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:33,Force Current,apply,A,05J,,,0.2142498,4A11_2B02,SMU,5,10,
R5C10  (X10 Y5),resistance,21.4248,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:33,Kelvin Resistance,measure,ohm,05J,,,,4A11_2B02,SMU,5,10,
R5C10  (X10 Y5),voltage,-5.81227e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:33,Kelvin Voltage (DMM),measure,V,05J,,,,2F01_4E12,DMM,5,10,
R5C11  (X11 Y5),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:36,Force Current,apply,A,05K,,,0.217611,4A11_2B02,SMU,5,11,
R5C11  (X11 Y5),resistance,21.7615,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:36,Kelvin Resistance,measure,ohm,05K,,,,4A11_2B02,SMU,5,11,
R5C11  (X11 Y5),voltage,-5.92615e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:36,Kelvin Voltage (DMM),measure,V,05K,,,,2F01_4E12,DMM,5,11,
R5C12  (X12 Y5),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:38,Force Current,apply,A,05L,,,0.1979555,4A11_2B02,SMU,5,12,
R5C12  (X12 Y5),resistance,19.7955,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:38,Kelvin Resistance,measure,ohm,05L,,,,4A11_2B02,SMU,5,12,
R5C12  (X12 Y5),voltage,-3.02338e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:38,Kelvin Voltage (DMM),measure,V,05L,,,,2F01_4E12,DMM,5,12,
R5C13  (X13 Y5),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:40,Force Current,apply,A,05M,,,0.183453,4A11_2B02,SMU,5,13,
R5C13  (X13 Y5),resistance,18.3456,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:40,Kelvin Resistance,measure,ohm,05M,,,,4A11_2B02,SMU,5,13,
R5C13  (X13 Y5),voltage,-2.66644e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:40,Kelvin Voltage (DMM),measure,V,05M,,,,2F01_4E12,DMM,5,13,
R5C14  (X14 Y5),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:42,Force Current,apply,A,05N,,,0.1894962,4A11_2B02,SMU,5,14,
R5C14  (X14 Y5),resistance,18.9501,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:42,Kelvin Resistance,measure,ohm,05N,,,,4A11_2B02,SMU,5,14,
R5C14  (X14 Y5),voltage,-2.77309e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:42,Kelvin Voltage (DMM),measure,V,05N,,,,2F01_4E12,DMM,5,14,
R5C15  (X15 Y5),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:45,Force Current,apply,A,05O,,,0.1810165,4A11_2B02,SMU,5,15,
R5C15  (X15 Y5),resistance,18.1018,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:45,Kelvin Resistance,measure,ohm,05O,,,,4A11_2B02,SMU,5,15,
R5C15  (X15 Y5),voltage,-2.52724e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:45,Kelvin Voltage (DMM),measure,V,05O,,,,2F01_4E12,DMM,5,15,
R5C16  (X16 Y5),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-02 16:09:05,Force Current,apply,A,05P,,,0.1840227,4A11_2B02,SMU,5,16,
R5C16  (X16 Y5),resistance,18.4025,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-02 16:09:05,Kelvin Resistance,measure,ohm,05P,,,,4A11_2B02,SMU,5,16,
R5C16  (X16 Y5),voltage,-3.19121e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-02 16:09:05,Kelvin Voltage (DMM),measure,V,05P,,,,2F01_4E12,DMM,5,16,
R6C3  (X3 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:47,Force Current,apply,A,06C,,,0.1814868,4A11_2B02,SMU,6,3,
R6C3  (X3 Y6),resistance,18.1489,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:47,Kelvin Resistance,measure,ohm,06C,,,,4A11_2B02,SMU,6,3,
R6C3  (X3 Y6),voltage,-2.50958e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:47,Kelvin Voltage (DMM),measure,V,06C,,,,2F01_4E12,DMM,6,3,
R6C4  (X4 Y6),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:49,Force Current,apply,A,06D,,,0.1838917,4A11_2B02,SMU,6,4,
R6C4  (X4 Y6),resistance,18.39,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:49,Kelvin Resistance,measure,ohm,06D,,,,4A11_2B02,SMU,6,4,
R6C4  (X4 Y6),voltage,-2.57595e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:49,Kelvin Voltage (DMM),measure,V,06D,,,,2F01_4E12,DMM,6,4,
R6C5  (X5 Y6),current,0.00999981,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:52,Force Current,apply,A,06E,,,0.1832126,4A11_2B02,SMU,6,5,
R6C5  (X5 Y6),resistance,18.3214,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:52,Kelvin Resistance,measure,ohm,06E,,,,4A11_2B02,SMU,6,5,
R6C5  (X5 Y6),voltage,-2.61722e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:52,Kelvin Voltage (DMM),measure,V,06E,,,,2F01_4E12,DMM,6,5,
R6C6  (X6 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:54,Force Current,apply,A,06F,,,0.184461,4A11_2B02,SMU,6,6,
R6C6  (X6 Y6),resistance,18.4464,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:54,Kelvin Resistance,measure,ohm,06F,,,,4A11_2B02,SMU,6,6,
R6C6  (X6 Y6),voltage,-2.62751e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:54,Kelvin Voltage (DMM),measure,V,06F,,,,2F01_4E12,DMM,6,6,
R6C7  (X7 Y6),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:56,Force Current,apply,A,06G,,,0.1926241,4A11_2B02,SMU,6,7,
R6C7  (X7 Y6),resistance,19.2625,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:56,Kelvin Resistance,measure,ohm,06G,,,,4A11_2B02,SMU,6,7,
R6C7  (X7 Y6),voltage,-2.8346e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:56,Kelvin Voltage (DMM),measure,V,06G,,,,2F01_4E12,DMM,6,7,
R6C8  (X8 Y6),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:59,Force Current,apply,A,06H,,,0.1875272,4A11_2B02,SMU,6,8,
R6C8  (X8 Y6),resistance,18.753,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:59,Kelvin Resistance,measure,ohm,06H,,,,4A11_2B02,SMU,6,8,
R6C8  (X8 Y6),voltage,-2.70838e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:05:59,Kelvin Voltage (DMM),measure,V,06H,,,,2F01_4E12,DMM,6,8,
R6C9  (X9 Y6),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:01,Force Current,apply,A,06I,,,0.2033271,4A11_2B02,SMU,6,9,
R6C9  (X9 Y6),resistance,20.3333,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:01,Kelvin Resistance,measure,ohm,06I,,,,4A11_2B02,SMU,6,9,
R6C9  (X9 Y6),voltage,-5.40339e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:01,Kelvin Voltage (DMM),measure,V,06I,,,,2F01_4E12,DMM,6,9,
R6C10  (X10 Y6),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:03,Force Current,apply,A,06J,,,0.2131414,4A11_2B02,SMU,6,10,
R6C10  (X10 Y6),resistance,21.3145,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:03,Kelvin Resistance,measure,ohm,06J,,,,4A11_2B02,SMU,6,10,
R6C10  (X10 Y6),voltage,-5.84055e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:03,Kelvin Voltage (DMM),measure,V,06J,,,,2F01_4E12,DMM,6,10,
R6C11  (X11 Y6),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:05,Force Current,apply,A,06K,,,0.2166177,4A11_2B02,SMU,6,11,
R6C11  (X11 Y6),resistance,21.6622,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:05,Kelvin Resistance,measure,ohm,06K,,,,4A11_2B02,SMU,6,11,
R6C11  (X11 Y6),voltage,-5.90234e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:05,Kelvin Voltage (DMM),measure,V,06K,,,,2F01_4E12,DMM,6,11,
R6C12  (X12 Y6),current,0.00999981,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:07,Force Current,apply,A,06L,,,0.1975632,4A11_2B02,SMU,6,12,
R6C12  (X12 Y6),resistance,19.7567,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:07,Kelvin Resistance,measure,ohm,06L,,,,4A11_2B02,SMU,6,12,
R6C12  (X12 Y6),voltage,-3.01437e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:07,Kelvin Voltage (DMM),measure,V,06L,,,,2F01_4E12,DMM,6,12,
R6C13  (X13 Y6),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:10,Force Current,apply,A,06M,,,0.203757,4A11_2B02,SMU,6,13,
R6C13  (X13 Y6),resistance,20.3759,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:10,Kelvin Resistance,measure,ohm,06M,,,,4A11_2B02,SMU,6,13,
R6C13  (X13 Y6),voltage,-5.50988e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:10,Kelvin Voltage (DMM),measure,V,06M,,,,2F01_4E12,DMM,6,13,
R6C14  (X14 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:12,Force Current,apply,A,06N,,,0.1941792,4A11_2B02,SMU,6,14,
R6C14  (X14 Y6),resistance,19.4185,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:12,Kelvin Resistance,measure,ohm,06N,,,,4A11_2B02,SMU,6,14,
R6C14  (X14 Y6),voltage,-2.89172e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:12,Kelvin Voltage (DMM),measure,V,06N,,,,2F01_4E12,DMM,6,14,
R6C15  (X15 Y6),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:14,Force Current,apply,A,06O,,,0.1855787,4A11_2B02,SMU,6,15,
R6C15  (X15 Y6),resistance,18.5582,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:14,Kelvin Resistance,measure,ohm,06O,,,,4A11_2B02,SMU,6,15,
R6C15  (X15 Y6),voltage,-2.71055e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:14,Kelvin Voltage (DMM),measure,V,06O,,,,2F01_4E12,DMM,6,15,
R6C16  (X16 Y6),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:16,Force Current,apply,A,06P,,,0.1787237,4A11_2B02,SMU,6,16,
R6C16  (X16 Y6),resistance,17.8724,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:16,Kelvin Resistance,measure,ohm,06P,,,,4A11_2B02,SMU,6,16,
R6C16  (X16 Y6),voltage,-2.57335e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:16,Kelvin Voltage (DMM),measure,V,06P,,,,2F01_4E12,DMM,6,16,
R7C2  (X2 Y7),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:19,Force Current,apply,A,07B,,,0.1814295,4A11_2B02,SMU,7,2,
R7C2  (X2 Y7),resistance,18.1434,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:19,Kelvin Resistance,measure,ohm,07B,,,,4A11_2B02,SMU,7,2,
R7C2  (X2 Y7),voltage,-2.51724e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:19,Kelvin Voltage (DMM),measure,V,07B,,,,2F01_4E12,DMM,7,2,
R7C3  (X3 Y7),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:21,Force Current,apply,A,07C,,,0.1796441,4A11_2B02,SMU,7,3,
R7C3  (X3 Y7),resistance,17.9646,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:21,Kelvin Resistance,measure,ohm,07C,,,,4A11_2B02,SMU,7,3,
R7C3  (X3 Y7),voltage,-2.5517e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:21,Kelvin Voltage (DMM),measure,V,07C,,,,2F01_4E12,DMM,7,3,
R7C4  (X4 Y7),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:24,Force Current,apply,A,07D,,,0.1789694,4A11_2B02,SMU,7,4,
R7C4  (X4 Y7),resistance,17.8969,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:24,Kelvin Resistance,measure,ohm,07D,,,,4A11_2B02,SMU,7,4,
R7C4  (X4 Y7),voltage,-2.43123e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:24,Kelvin Voltage (DMM),measure,V,07D,,,,2F01_4E12,DMM,7,4,
R7C5  (X5 Y7),current,0.00999981,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:26,Force Current,apply,A,07E,,,0.1776115,4A11_2B02,SMU,7,5,
R7C5  (X5 Y7),resistance,17.7609,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:26,Kelvin Resistance,measure,ohm,07E,,,,4A11_2B02,SMU,7,5,
R7C5  (X5 Y7),voltage,-2.45446e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:26,Kelvin Voltage (DMM),measure,V,07E,,,,2F01_4E12,DMM,7,5,
R7C6  (X6 Y7),current,0.00999981,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:28,Force Current,apply,A,07F,,,0.1860176,4A11_2B02,SMU,7,6,
R7C6  (X6 Y7),resistance,18.6016,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:28,Kelvin Resistance,measure,ohm,07F,,,,4A11_2B02,SMU,7,6,
R7C6  (X6 Y7),voltage,-2.69342e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:28,Kelvin Voltage (DMM),measure,V,07F,,,,2F01_4E12,DMM,7,6,
R7C7  (X7 Y7),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:31,Force Current,apply,A,07G,,,0.1982347,4A11_2B02,SMU,7,7,
R7C7  (X7 Y7),resistance,19.8237,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:31,Kelvin Resistance,measure,ohm,07G,,,,4A11_2B02,SMU,7,7,
R7C7  (X7 Y7),voltage,-3.01492e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:31,Kelvin Voltage (DMM),measure,V,07G,,,,2F01_4E12,DMM,7,7,
R7C8  (X8 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:33,Force Current,apply,A,07H,,,0.190923,4A11_2B02,SMU,7,8,
R7C8  (X8 Y7),resistance,19.0924,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:33,Kelvin Resistance,measure,ohm,07H,,,,4A11_2B02,SMU,7,8,
R7C8  (X8 Y7),voltage,-2.79411e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:33,Kelvin Voltage (DMM),measure,V,07H,,,,2F01_4E12,DMM,7,8,
R7C9  (X9 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:35,Force Current,apply,A,07I,,,0.1942159,4A11_2B02,SMU,7,9,
R7C9  (X9 Y7),resistance,19.4217,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:35,Kelvin Resistance,measure,ohm,07I,,,,4A11_2B02,SMU,7,9,
R7C9  (X9 Y7),voltage,-2.87786e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:35,Kelvin Voltage (DMM),measure,V,07I,,,,2F01_4E12,DMM,7,9,
R7C10  (X10 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:37,Force Current,apply,A,07J,,,0.1963253,4A11_2B02,SMU,7,10,
R7C10  (X10 Y7),resistance,19.6329,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:37,Kelvin Resistance,measure,ohm,07J,,,,4A11_2B02,SMU,7,10,
R7C10  (X10 Y7),voltage,-2.92308e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:37,Kelvin Voltage (DMM),measure,V,07J,,,,2F01_4E12,DMM,7,10,
R7C11  (X11 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:40,Force Current,apply,A,07K,,,0.2166631,4A11_2B02,SMU,7,11,
R7C11  (X11 Y7),resistance,21.6665,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:40,Kelvin Resistance,measure,ohm,07K,,,,4A11_2B02,SMU,7,11,
R7C11  (X11 Y7),voltage,-5.87065e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:40,Kelvin Voltage (DMM),measure,V,07K,,,,2F01_4E12,DMM,7,11,
R7C12  (X12 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:42,Force Current,apply,A,07L,,,0.2017014,4A11_2B02,SMU,7,12,
R7C12  (X12 Y7),resistance,20.1702,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:42,Kelvin Resistance,measure,ohm,07L,,,,4A11_2B02,SMU,7,12,
R7C12  (X12 Y7),voltage,-5.36603e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:42,Kelvin Voltage (DMM),measure,V,07L,,,,2F01_4E12,DMM,7,12,
R7C13  (X13 Y7),current,0.00999984,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:44,Force Current,apply,A,07M,,,0.1885117,4A11_2B02,SMU,7,13,
R7C13  (X13 Y7),resistance,18.8512,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:44,Kelvin Resistance,measure,ohm,07M,,,,4A11_2B02,SMU,7,13,
R7C13  (X13 Y7),voltage,-2.69722e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:44,Kelvin Voltage (DMM),measure,V,07M,,,,2F01_4E12,DMM,7,13,
R7C14  (X14 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:46,Force Current,apply,A,07N,,,0.181038,4A11_2B02,SMU,7,14,
R7C14  (X14 Y7),resistance,18.1041,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:46,Kelvin Resistance,measure,ohm,07N,,,,4A11_2B02,SMU,7,14,
R7C14  (X14 Y7),voltage,-2.57166e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:46,Kelvin Voltage (DMM),measure,V,07N,,,,2F01_4E12,DMM,7,14,
R7C15  (X15 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:49,Force Current,apply,A,07O,,,0.1757028,4A11_2B02,SMU,7,15,
R7C15  (X15 Y7),resistance,17.5705,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:49,Kelvin Resistance,measure,ohm,07O,,,,4A11_2B02,SMU,7,15,
R7C15  (X15 Y7),voltage,-2.44888e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:49,Kelvin Voltage (DMM),measure,V,07O,,,,2F01_4E12,DMM,7,15,
R7C16  (X16 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:51,Force Current,apply,A,07P,,,0.1762382,4A11_2B02,SMU,7,16,
R7C16  (X16 Y7),resistance,17.624,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:51,Kelvin Resistance,measure,ohm,07P,,,,4A11_2B02,SMU,7,16,
R7C16  (X16 Y7),voltage,-2.46141e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:51,Kelvin Voltage (DMM),measure,V,07P,,,,2F01_4E12,DMM,7,16,
R7C17  (X17 Y7),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:53,Force Current,apply,A,07Q,,,0.1859379,4A11_2B02,SMU,7,17,
R7C17  (X17 Y7),resistance,18.594,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:53,Kelvin Resistance,measure,ohm,07Q,,,,4A11_2B02,SMU,7,17,
R7C17  (X17 Y7),voltage,-2.68961e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:53,Kelvin Voltage (DMM),measure,V,07Q,,,,2F01_4E12,DMM,7,17,
R8C2  (X2 Y8),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:56,Force Current,apply,A,08B,,,0.1782819,4A11_2B02,SMU,8,2,
R8C2  (X2 Y8),resistance,17.8284,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:56,Kelvin Resistance,measure,ohm,08B,,,,4A11_2B02,SMU,8,2,
R8C2  (X2 Y8),voltage,-2.47e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:56,Kelvin Voltage (DMM),measure,V,08B,,,,2F01_4E12,DMM,8,2,
R8C3  (X3 Y8),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:58,Force Current,apply,A,08C,,,0.1803598,4A11_2B02,SMU,8,3,
R8C3  (X3 Y8),resistance,18.036,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:58,Kelvin Resistance,measure,ohm,08C,,,,4A11_2B02,SMU,8,3,
R8C3  (X3 Y8),voltage,-2.49388e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:06:58,Kelvin Voltage (DMM),measure,V,08C,,,,2F01_4E12,DMM,8,3,
R8C4  (X4 Y8),current,0.00999983,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:07:01,Force Current,apply,A,08D,,,0.1766357,4A11_2B02,SMU,8,4,
R8C4  (X4 Y8),resistance,17.6607,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:07:01,Kelvin Resistance,measure,ohm,08D,,,,4A11_2B02,SMU,8,4,
R8C4  (X4 Y8),voltage,-2.42015e-05,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:07:01,Kelvin Voltage (DMM),measure,V,08D,,,,2F01_4E12,DMM,8,4,
R8C5  (X5 Y8),current,0.00999982,RESULT,,,,MADDY_TL_REV_D,Maddy TL,,,,,,,2026-09-01 17:07:03,Force Current,apply,A,08E,,,0.1833794,4A11_2B02,SMU,8,5,
